Year,Sector,SectorShort,AgeLabel,Value
2005,Public Administration & Education,Public Admin & Edu,45-49,18.2
2005,Public Administration & Education,Public Admin & Edu,50-54,14.9
2005,Public Administration & Education,Public Admin & Edu,55-59,9.4
2005,Public Administration & Education,Public Admin & Edu,60-64,2.7
2005,Public Administration & Education,Public Admin & Edu,65+,1.2
2006,Public Administration & Education,Public Admin & Edu,15-19,10.8
2006,Public Administration & Education,Public Admin & Edu,20-24,53.3
2006,Public Administration & Education,Public Admin & Edu,25-29,34.4
2006,Public Administration & Education,Public Admin & Edu,30-34,29.6
2006,Public Administration & Education,Public Admin & Edu,35-39,23.6
2006,Public Administration & Education,Public Admin & Edu,40-44,19.9
2006,Public Administration & Education,Public Admin & Edu,45-49,20.4
2006,Public Administration & Education,Public Admin & Edu,50-54,14.6
2006,Public Administration & Education,Public Admin & Edu,55-59,11.2
2006,Public Administration & Education,Public Admin & Edu,60-64,3.5
2006,Public Administration & Education,Public Admin & Edu,65+,2.2
2007,Public Administration & Education,Public Admin & Edu,15-19,15.4
2007,Public Administration & Education,Public Admin & Edu,20-24,43.4
2007,Public Administration & Education,Public Admin & Edu,25-29,32
2007,Public Administration & Education,Public Admin & Edu,30-34,31.3
2007,Public Administration & Education,Public Admin & Edu,35-39,22.4
2007,Public Administration & Education,Public Admin & Edu,40-44,20
2007,Public Administration & Education,Public Admin & Edu,45-49,20.6
2007,Public Administration & Education,Public Admin & Edu,50-54,16.8
2007,Public Administration & Education,Public Admin & Edu,55-59,11.9
2007,Public Administration & Education,Public Admin & Edu,60-64,4.5
2007,Public Administration & Education,Public Admin & Edu,65+,2.2
2008,Public Administration & Education,Public Admin & Edu,15-19,14.3
2008,Public Administration & Education,Public Admin & Edu,20-24,46.1
2008,Public Administration & Education,Public Admin & Edu,25-29,32.6
2008,Public Administration & Education,Public Admin & Edu,30-34,29.7
2008,Public Administration & Education,Public Admin & Edu,35-39,26.1
2008,Public Administration & Education,Public Admin & Edu,40-44,22.3
2008,Public Administration & Education,Public Admin & Edu,45-49,20.4
2008,Public Administration & Education,Public Admin & Edu,50-54,16.3
2008,Public Administration & Education,Public Admin & Edu,55-59,12.5
2008,Public Administration & Education,Public Admin & Edu,60-64,6
2008,Public Administration & Education,Public Admin & Edu,65+,2.1
2009,Public Administration & Education,Public Admin & Edu,15-19,13.4
2009,Public Administration & Education,Public Admin & Edu,20-24,49.7
2009,Public Administration & Education,Public Admin & Edu,25-29,31.4
2009,Public Administration & Education,Public Admin & Edu,30-34,29.8
2009,Public Administration & Education,Public Admin & Edu,35-39,28.2
2009,Public Administration & Education,Public Admin & Edu,40-44,20.9
2009,Public Administration & Education,Public Admin & Edu,45-49,22.5
2009,Public Administration & Education,Public Admin & Edu,50-54,18.9
2009,Public Administration & Education,Public Admin & Edu,55-59,11.7
2009,Public Administration & Education,Public Admin & Edu,60-64,6.3
2009,Public Administration & Education,Public Admin & Edu,65+,3.7
2010,Public Administration & Education,Public Admin & Edu,15-19,18
2010,Public Administration & Education,Public Admin & Edu,20-24,54.4
2010,Public Administration & Education,Public Admin & Edu,25-29,34.4
2010,Public Administration & Education,Public Admin & Edu,30-34,33.7
2010,Public Administration & Education,Public Admin & Edu,35-39,31.1
2010,Public Administration & Education,Public Admin & Edu,40-44,24
2010,Public Administration & Education,Public Admin & Edu,45-49,24.9
2010,Public Administration & Education,Public Admin & Edu,50-54,19.2
2010,Public Administration & Education,Public Admin & Edu,55-59,15.3
2010,Public Administration & Education,Public Admin & Edu,60-64,7.8
2010,Public Administration & Education,Public Admin & Edu,65+,4
2011,Public Administration & Education,Public Admin & Edu,15-19,15
2011,Public Administration & Education,Public Admin & Edu,20-24,56.4
2011,Public Administration & Education,Public Admin & Edu,25-29,34.1
2011,Public Administration & Education,Public Admin & Edu,30-34,32.6
2011,Public Administration & Education,Public Admin & Edu,35-39,31.3
2011,Public Administration & Education,Public Admin & Edu,40-44,25.5
2011,Public Administration & Education,Public Admin & Edu,45-49,22.4
2011,Public Administration & Education,Public Admin & Edu,50-54,21
2011,Public Administration & Education,Public Admin & Edu,55-59,15.4
2011,Public Administration & Education,Public Admin & Edu,60-64,8
2011,Public Administration & Education,Public Admin & Edu,65+,4.6
2012,Public Administration & Education,Public Admin & Edu,15-19,14.1
2012,Public Administration & Education,Public Admin & Edu,20-24,60.2
2012,Public Administration & Education,Public Admin & Edu,25-29,33.7
2012,Public Administration & Education,Public Admin & Edu,30-34,35.4
2012,Public Administration & Education,Public Admin & Edu,35-39,29.9
2012,Public Administration & Education,Public Admin & Edu,40-44,27.5
2012,Public Administration & Education,Public Admin & Edu,45-49,24.2
2012,Public Administration & Education,Public Admin & Edu,50-54,20.3
2012,Public Administration & Education,Public Admin & Edu,55-59,15.7
2012,Public Administration & Education,Public Admin & Edu,60-64,8.7
2012,Public Administration & Education,Public Admin & Edu,65+,5.4
2013,Public Administration & Education,Public Admin & Edu,15-19,12.7
2013,Public Administration & Education,Public Admin & Edu,20-24,56.3
2013,Public Administration & Education,Public Admin & Edu,25-29,35.3
2013,Public Administration & Education,Public Admin & Edu,30-34,35.7
2013,Public Administration & Education,Public Admin & Edu,35-39,34
2013,Public Administration & Education,Public Admin & Edu,40-44,28.7
2013,Public Administration & Education,Public Admin & Edu,45-49,25.6
2013,Public Administration & Education,Public Admin & Edu,50-54,22.2
2013,Public Administration & Education,Public Admin & Edu,55-59,18.9
2013,Public Administration & Education,Public Admin & Edu,60-64,10.2
2013,Public Administration & Education,Public Admin & Edu,65+,5.2
2014,Public Administration & Education,Public Admin & Edu,15-19,13.3
2014,Public Administration & Education,Public Admin & Edu,20-24,57.3
2014,Public Administration & Education,Public Admin & Edu,25-29,32.8
2014,Public Administration & Education,Public Admin & Edu,30-34,36.6
2014,Public Administration & Education,Public Admin & Edu,35-39,30.4
2014,Public Administration & Education,Public Admin & Edu,40-44,28.5
2014,Public Administration & Education,Public Admin & Edu,45-49,26.5
2014,Public Administration & Education,Public Admin & Edu,50-54,22.4
2014,Public Administration & Education,Public Admin & Edu,55-59,19.2
2014,Public Administration & Education,Public Admin & Edu,60-64,11.6
2014,Public Administration & Education,Public Admin & Edu,65+,6.6
2015,Public Administration & Education,Public Admin & Edu,15-19,17.7
2015,Public Administration & Education,Public Admin & Edu,20-24,54.2
2015,Public Administration & Education,Public Admin & Edu,25-29,35.5
2015,Public Administration & Education,Public Admin & Edu,30-34,33.7
2015,Public Administration & Education,Public Admin & Edu,35-39,32.7
2015,Public Administration & Education,Public Admin & Edu,40-44,30.2
2015,Public Administration & Education,Public Admin & Edu,45-49,24.7
2015,Public Administration & Education,Public Admin & Edu,50-54,23.4
2015,Public Administration & Education,Public Admin & Edu,55-59,18.4
2015,Public Administration & Education,Public Admin & Edu,60-64,12.4
2015,Public Administration & Education,Public Admin & Edu,65+,7.9
2016,Public Administration & Education,Public Admin & Edu,15-19,17.5
2016,Public Administration & Education,Public Admin & Edu,20-24,53.7
2016,Public Administration & Education,Public Admin & Edu,25-29,38.6
2016,Public Administration & Education,Public Admin & Edu,30-34,34.3
2016,Public Administration & Education,Public Admin & Edu,35-39,34.6
2016,Public Administration & Education,Public Admin & Edu,40-44,31
2016,Public Administration & Education,Public Admin & Edu,45-49,25.4
2016,Public Administration & Education,Public Admin & Edu,50-54,22.5
2016,Public Administration & Education,Public Admin & Edu,55-59,17.5
2016,Public Administration & Education,Public Admin & Edu,60-64,11.8
2016,Public Administration & Education,Public Admin & Edu,65+,8
2017,Public Administration & Education,Public Admin & Edu,15-19,16.8
2017,Public Administration & Education,Public Admin & Edu,20-24,48.2
2017,Public Administration & Education,Public Admin & Edu,25-29,39
2017,Public Administration & Education,Public Admin & Edu,30-34,35.6
2017,Public Administration & Education,Public Admin & Edu,35-39,35.1
2017,Public Administration & Education,Public Admin & Edu,40-44,33.7
2017,Public Administration & Education,Public Admin & Edu,45-49,26.2
2017,Public Administration & Education,Public Admin & Edu,50-54,22.1
2017,Public Administration & Education,Public Admin & Edu,55-59,17.6
2017,Public Administration & Education,Public Admin & Edu,60-64,10.9
2017,Public Administration & Education,Public Admin & Edu,65+,8.4
2018,Public Administration & Education,Public Admin & Edu,15-19,16.4
2018,Public Administration & Education,Public Admin & Edu,20-24,48.1
2018,Public Administration & Education,Public Admin & Edu,25-29,36.6
2018,Public Administration & Education,Public Admin & Edu,30-34,33
2018,Public Administration & Education,Public Admin & Edu,35-39,35.5
2018,Public Administration & Education,Public Admin & Edu,40-44,34.4
2018,Public Administration & Education,Public Admin & Edu,45-49,28.5
2018,Public Administration & Education,Public Admin & Edu,50-54,23
2018,Public Administration & Education,Public Admin & Edu,55-59,20.5
2018,Public Administration & Education,Public Admin & Edu,60-64,11.9
2018,Public Administration & Education,Public Admin & Edu,65+,9
2019,Public Administration & Education,Public Admin & Edu,15-19,15.4
2019,Public Administration & Education,Public Admin & Edu,20-24,45.4
2019,Public Administration & Education,Public Admin & Edu,25-29,35.5
2019,Public Administration & Education,Public Admin & Edu,30-34,36.3
2019,Public Administration & Education,Public Admin & Edu,35-39,35.5
2019,Public Administration & Education,Public Admin & Edu,40-44,33.6
2019,Public Administration & Education,Public Admin & Edu,45-49,33
2019,Public Administration & Education,Public Admin & Edu,50-54,22.5
2019,Public Administration & Education,Public Admin & Edu,55-59,23.2
2019,Public Administration & Education,Public Admin & Edu,60-64,13.2
2019,Public Administration & Education,Public Admin & Edu,65+,10.7
2020,Public Administration & Education,Public Admin & Edu,15-19,13.1
2020,Public Administration & Education,Public Admin & Edu,20-24,41.5
2020,Public Administration & Education,Public Admin & Edu,25-29,34.5
2020,Public Administration & Education,Public Admin & Edu,30-34,38.6
2020,Public Administration & Education,Public Admin & Edu,35-39,35.6
2020,Public Administration & Education,Public Admin & Edu,40-44,35
2020,Public Administration & Education,Public Admin & Edu,45-49,29.2
2020,Public Administration & Education,Public Admin & Edu,50-54,23.7
2020,Public Administration & Education,Public Admin & Edu,55-59,18.8
2020,Public Administration & Education,Public Admin & Edu,60-64,14.3
2020,Public Administration & Education,Public Admin & Edu,65+,9.4
2021,Public Administration & Education,Public Admin & Edu,15-19,10.2
2021,Public Administration & Education,Public Admin & Edu,20-24,42.3
2021,Public Administration & Education,Public Admin & Edu,25-29,35.1
2021,Public Administration & Education,Public Admin & Edu,30-34,45.6
2021,Public Administration & Education,Public Admin & Edu,35-39,41.2
2021,Public Administration & Education,Public Admin & Edu,40-44,40.3
2021,Public Administration & Education,Public Admin & Edu,45-49,32.4
2021,Public Administration & Education,Public Admin & Edu,50-54,23.5
2021,Public Administration & Education,Public Admin & Edu,55-59,20.2
2021,Public Administration & Education,Public Admin & Edu,60-64,15.2
2021,Public Administration & Education,Public Admin & Edu,65+,9.8
2022,Public Administration & Education,Public Admin & Edu,15-19,11.6
2022,Public Administration & Education,Public Admin & Edu,20-24,35.7
2022,Public Administration & Education,Public Admin & Edu,25-29,30.3
2022,Public Administration & Education,Public Admin & Edu,30-34,41.8
2022,Public Administration & Education,Public Admin & Edu,35-39,38.6
2022,Public Administration & Education,Public Admin & Edu,40-44,38.4
2022,Public Administration & Education,Public Admin & Edu,45-49,39.9
2022,Public Administration & Education,Public Admin & Edu,50-54,26.1
2022,Public Administration & Education,Public Admin & Edu,55-59,20.8
2022,Public Administration & Education,Public Admin & Edu,60-64,14.4
2022,Public Administration & Education,Public Admin & Edu,65+,12.1
2023,Public Administration & Education,Public Admin & Edu,15-19,12.1
2023,Public Administration & Education,Public Admin & Edu,20-24,40.4
2023,Public Administration & Education,Public Admin & Edu,25-29,31.4
2023,Public Administration & Education,Public Admin & Edu,30-34,39.7
2023,Public Administration & Education,Public Admin & Edu,35-39,35.9
2023,Public Administration & Education,Public Admin & Edu,40-44,36.6
2023,Public Administration & Education,Public Admin & Edu,45-49,31.2
2023,Public Administration & Education,Public Admin & Edu,50-54,28.8
2023,Public Administration & Education,Public Admin & Edu,55-59,21.1
2023,Public Administration & Education,Public Admin & Edu,60-64,15
2023,Public Administration & Education,Public Admin & Edu,65+,13.3
2024,Public Administration & Education,Public Admin & Edu,15-19,10.7
2024,Public Administration & Education,Public Admin & Edu,20-24,39.5
2024,Public Administration & Education,Public Admin & Edu,25-29,28.9
2024,Public Administration & Education,Public Admin & Edu,30-34,37.2
2024,Public Administration & Education,Public Admin & Edu,35-39,39.3
2024,Public Administration & Education,Public Admin & Edu,40-44,40.2
2024,Public Administration & Education,Public Admin & Edu,45-49,32
2024,Public Administration & Education,Public Admin & Edu,50-54,27.7
2024,Public Administration & Education,Public Admin & Edu,55-59,20.2
2024,Public Administration & Education,Public Admin & Edu,60-64,16.1
2024,Public Administration & Education,Public Admin & Edu,65+,13.8
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.2
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,12.1
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,26.8
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,25.3
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,26
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,23.3
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,19.2
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,13.5
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,6.4
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,4.8
2000,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,4.5
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,0.7
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,12.1
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,24
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,24.5
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,22.8
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,21.3
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,17.2
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,13.9
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,6.8
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,5.8
2001,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,5
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,0.9
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,9.1
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,24.2
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,23.3
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,22.5
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,23
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,19.8
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,14.2
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,8.6
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,6.3
2002,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,6.1
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,0.9
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,9.4
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,24
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,24.8
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,23.6
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,24.6
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,19.8
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,17.2
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,9.4
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,5.8
2003,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,5.9
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,0.8
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,10.6
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,23.9
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,26.4
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,23.6
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,24.6
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,22.5
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,18.5
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,12.1
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,6.3
2004,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,5.6
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,13.1
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,27.1
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,31.7
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,29.8
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,28.3
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,25.2
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,20.5
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,13.4
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,6.2
2005,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,6.9
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,15.2
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,26.7
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,29.4
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,30.7
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,28.7
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,27.9
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,23.4
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,16.5
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,8.4
2006,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,9.5
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.6
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,14.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,26.7
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,30.2
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,30.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,29.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,28.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,25.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,19.3
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,9.5
2007,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,9.1
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.8
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.5
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,26.4
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,33.7
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,33.6
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,30.9
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,28.7
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,26.3
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,19.2
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,10
2008,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,10.4
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.6
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,13.8
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,31.9
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,32.1
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,33.3
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,32.1
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,30.7
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,24.2
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,19.7
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,12.8
2009,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,11.2
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,2.1
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.4
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,29
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,30.8
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,33.4
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,27.9
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,33.6
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,28.4
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,23.8
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,14.2
2010,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,13.4
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.9
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,15.4
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,28.4
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,34.6
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,36.5
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,36.8
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,33.1
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,28.1
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,24.1
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,16.3
2011,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,15.9
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.6
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.3
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,31.6
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,35.1
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,39.2
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,35.7
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,34.1
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,31.5
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,27.5
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,19.1
2012,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,17.6
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.6
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.1
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,30.2
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,34.5
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,35.8
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,37
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,36.3
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,32.5
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,27.2
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,20.4
2013,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,19.7
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.4
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,15.4
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,35.3
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,38.3
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,35.8
